biosample_id,raw_data_identifier,eluent_introduction_category,processedsample_placeholder,material_processing_protocol_id
nmdc:bsm-11-snmjf183,8G10_Seedorf71-J2soil-16.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-d6yrc334,8D10_Myrold59-soil-14-NRCS0331.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-68nyxy83,8A9_MacRae3-soil-1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-e8cxq764,8C12_Myrold59-soil-18-NRCS0426.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-zrp11976,1C12_1_49_metcalf-40-s001-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-7mscvd47,9B1_stegen-permafrost-t15-12m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-sv1hnq21,8F5_Schmidt56-soil-Nepal-8.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-44hrnd69,2A7_3_42_king-27-s008-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-zq2aws57,8G6_Seedorf71-JP2soil-20.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-9kz3qt70,1E1_1_71_king-27-s001-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-c98ze379,1G10_3_3_king-27-s019-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-gnc2wh20,8A1_MacRae3-soil-10.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-mczws366,9A7_stegen-permafrost-t15-60m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-n5mfwj19,8B1_MacRae3-soil-7.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-vc8awb15,8C7_TGP9.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-szgg1x10,8D4_Myrold59-soil-9-NRCS0181.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-vvzvt398,8F7_Schmidt56-soil-Peru-25-1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-gm46jf21,8B6_TDI4.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-jpc5bt66,2A9_3_44_king-27-s009-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-72f2yc02,8G11_Seedorf71-PP2soil-10.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-kd6btp32,8H5_Cen12-12102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-3b5xj746,8A2_MacRae3-soil-6.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-dbr4yn11,9A10_stegen-permafrost-t15-104m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-e90czr72,8E11_Schmidt56-soil-Peru-85-2.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-mj333737,8C5_TDS4.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-9sd4k454,8B7_TGP17.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-jaq90j47,8F2_Schmidt56-soil-Nepal-5.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-fwsw0p21,1D1_1_50_metcalf-40-s012-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-c6kr7990,8H8_Cen06-14102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-extjxz24,1C8_1_42_metcalf-40-s003-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-407zcq77,8G7_Seedorf71-BP2soil-26.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-8r7d4q55,8C4_TDT1.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-06pa9m89,8G3_Seedorf71-JP1soil-18.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-fmcpm424,8C2_TDS8.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-j9v5kc93,9B3_stegen-permafrost-t15-4m.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-4ps4sv81,8B9_TGP7.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-fe6ag887,1C9_1_43_metcalf-40-s010-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-pegs2d53,8D7_Myrold59-soil-3-NRCS0061.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-mrymeq51,8H6_Cen01-14102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-5p55d563,8H9_Cen17-12102015.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-xz0mem17,2E2_5_30_rohwer-84-s008-a04.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-m6nppf82,8F1_Schmidt56-soil-Nepal-5100.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-r51nvg81,2B9_3_67_king-27-s006-a03.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-e1wey408,8H4_Seedorf71-BP1soil-24.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-xmdtzk62,8E7_Schmidt56-soil-Peru-25-2.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-s86qp022,8A12_MacRae3-soil-11.raw,liquid_chromatography,ProcessedSample9_bulk_soil,bulk_soil
nmdc:bsm-11-gcb2md35,7B12_8_21_song-51-s008-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-5jw9p947,7C11_8_30_song-51-s015-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-rhtezv89,7D7_8_37_song-51-s018-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-s3g99n31,EMP_Feces_song_52_s001_a03_M_149.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-n73p7r26,EMP_Feces_song_53_s014_a03_M_177.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-p04bm915,EMP_Feces_song_52_s013_a03_M_161.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-k7de7s04,EMP_Feces_song_53_s005_a03_M_168.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-9vgcbz56,EMP_Feces_song_53_s010_a03_M_173.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-zf5wt818,EMP_Feces_song_53_s003_a03_M_166.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-55g32030,EMP_Feces_song_51_s004_a03_M_132.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-ygyvnw83,EMP_Feces_song_75_s003_a03_M_254.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-pb87aa86,EMP_Feces_jensen_43_s011_a03_M_109.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-040pda34,EMP_Feces_song_51_s005_a03_M_133.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-0q0ytn25,EMP_Feces_song_53_s009_a03_M_172.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-55e7py77,EMP_Feces_song_53_s006_a03_M_169.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-78cdbq32,EMP_Feces_jensen_43_s008_a03_M_106.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-a0yff818,EMP_Feces_song_51_s017_a03_M_145.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-gmha6n45,EMP_Feces_jensen_43_s009_a03_M_107.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-1yc28a60,EMP_Feces_song_51_s019_a03_M_147.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-5jw9p947,EMP_Feces_song_51_s015_a03_M_143.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-h8d38m26,EMP_Feces_song_53_s001_a03_M_164.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-22fyr510,EMP_Feces_song_75_s001_a03_M_252.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-1vny2356,EMP_Feces_song_52_s004_a03_M_152.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-k9695473,EMP_Feces_song_52_s009_a03_M_157.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-49rak140,EMP_Feces_song_53_s004_a03_M_167.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-hme5g481,EMP_Feces_song_52_s014_a03_M_162.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-rhtezv89,EMP_Feces_song_51_s018_a03_M_146.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-dsn56c20,EMP_Feces_song_52_s011_a03_M_159.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-1j6kvc24,EMP_Feces_song_52_s010_a03_M_158.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-7gazy832,EMP_Feces_song_52_s008_a03_M_156.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-7rhy8q70,EMP_Feces_song_53_s002_a03_M_165.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-8sr7p656,EMP_Feces_song_75_s004_a03_M_255.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-gcb2md35,EMP_Feces_song_51_s008_a03_M_136.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-vbb2vq96,EMP_Feces_song_51_s006_a03_M_134.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-54s3rc35,EMP_Feces_song_75_s002_a03_M_253.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-gcsx0607,EMP_Feces_song_51_s003_a03_M_131.cdf,gas_chromatography,ProcessedSample5_swab_feces,swab_feces
nmdc:bsm-11-49rak140,7C7_8_27_song-53-s004-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-gmha6n45,7A10_8_9_jensen-43-s009-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-pb87aa86,7F7_8_57_jensen-43-s011-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-k7de7s04,7C3_8_23_song-53-s005-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-vbb2vq96,7E1_8_42_song-51-s006-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-k9695473,7E8_8_48_song-52-s009-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-7rhy8q70,7F12_8_61_song-53-s002-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-zf5wt818,7F6_8_56_song-53-s003-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-040pda34,7H1_8_72_song-51-s005-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-1j6kvc24,7F9_8_59_song-52-s010-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-54s3rc35,7D1_8_32_song-75-s002-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-n73p7r26,7D11_8_40_song-53-s014-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-hme5g481,7H8_8_78_song-52-s014-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-gcsx0607,7G4_8_64_song-51-s003-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-h8d38m26,7C4_8_24_song-53-s001-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-55g32030,7H10_8_80_song-51-s004-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-55e7py77,7D8_8_38_song-53-s006-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-9vgcbz56,7E12_8_51_song-53-s010-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-1vny2356,7H9_8_79_song-52-s004-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-s3g99n31,7E7_8_47_song-52-s001-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-a0yff818,7D6_8_36_song-51-s017-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-8sr7p656,7H12_9_1_song-75-s004-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-ygyvnw83,7F10_8_60_song-75-s003-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-1yc28a60,7D5_8_35_song-51-s019-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-22fyr510,7B3_8_13_song-75-s001-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-0q0ytn25,7A9_8_8_song-53-s009-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-dsn56c20,7G9_8_69_song-52-s011-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-p04bm915,7E6_8_46_song-52-s013-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-7gazy832,7F8_8_58_song-52-s008-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
nmdc:bsm-11-78cdbq32,7F3_8_54_jensen-43-s008-a04.raw,liquid_chromatography,ProcessedSample8_swab_feces,swab_feces
