biosample_id,associated_study,raw_data_file,processed_data_file,calibration_file,mass_spec_configuration_name,chromat_configuration_name,instrument_used,processing_institution,instrument_analysis_start_date,instrument_analysis_end_date,execution_resource,gold_id
nmdc:bsm-12-rp51ze40,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_jensen_43_s019_a03_M_116.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_jensen_43_s019_a03_M_116.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180913.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 08:50:00,2018-09-14 09:27:29,EMSL-RZR,Gb0297394
nmdc:bsm-11-srm6gy44,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s001_a03_M_117.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s001_a03_M_117.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180913.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 09:33:00,2018-09-14 10:10:29,EMSL-RZR,Gb0315858
nmdc:bsm-11-7kk2qd96,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s002_a03_M_118.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s002_a03_M_118.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180913.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 10:15:00,2018-09-14 10:52:29,EMSL-RZR,Gb0315859
nmdc:bsm-11-prtvqf07,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s003_a03_M_119.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s003_a03_M_119.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180913.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 10:58:00,2018-09-14 11:35:29,EMSL-RZR,Gb0315955
nmdc:bsm-11-na464h17,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s004_a03_M_120.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s004_a03_M_120.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180913.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 11:41:00,2018-09-14 12:18:29,EMSL-RZR,Gb0315956
nmdc:bsm-11-aah1r855,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s005_a03_M_121.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s005_a03_M_121.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180913.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 12:23:00,2018-09-14 13:00:29,EMSL-RZR,Gb0315860
nmdc:bsm-11-b9v3jc83,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s006_a03_M_122.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s006_a03_M_122.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180913.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 13:06:00,2018-09-14 13:43:29,EMSL-RZR,Gb0315957
nmdc:bsm-11-0g4d7n95,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s007_a03_M_123.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s007_a03_M_123.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180913.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 13:48:00,2018-09-14 14:25:29,EMSL-RZR,Gb0315861
nmdc:bsm-11-xftvkt77,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s008_a03_M_124.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s008_a03_M_124.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180913.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 14:31:00,2018-09-14 15:08:29,EMSL-RZR,Gb0315862
nmdc:bsm-11-v3t9ac29,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s009_a03_M_125.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s009_a03_M_125.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 18:04:00,2018-09-14 18:41:29,EMSL-RZR,Gb0315897
nmdc:bsm-11-hf5z7t54,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s010_a03_M_126.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s010_a03_M_126.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 18:46:00,2018-09-14 19:23:29,EMSL-RZR,Gb0315958
nmdc:bsm-11-w3j3fr59,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s011_a03_M_127.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s011_a03_M_127.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 19:29:00,2018-09-14 20:06:29,EMSL-RZR,Gb0315863
nmdc:bsm-11-zsyyrv29,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_girguis_50_s012_a03_M_128.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_girguis_50_s012_a03_M_128.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 20:11:00,2018-09-14 20:48:29,EMSL-RZR,Gb0315864
nmdc:bsm-12-qargr142,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s001_a03_M_129.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s001_a03_M_129.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 20:54:00,2018-09-14 21:31:29,EMSL-RZR,Gb0315960
nmdc:bsm-11-nt5fgp68,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s002_a03_M_130.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s002_a03_M_130.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 21:37:00,2018-09-14 22:14:29,EMSL-RZR,Gb0315961
nmdc:bsm-11-gcsx0607,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s003_a03_M_131.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s003_a03_M_131.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 22:19:00,2018-09-14 22:56:29,EMSL-RZR,Gb0315870
nmdc:bsm-11-55g32030,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s004_a03_M_132.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s004_a03_M_132.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 23:02:00,2018-09-14 23:39:29,EMSL-RZR,Gb0315871
nmdc:bsm-11-040pda34,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s005_a03_M_133.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s005_a03_M_133.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-14 23:44:00,2018-09-15 00:21:29,EMSL-RZR,Gb0315872
nmdc:bsm-11-vbb2vq96,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s006_a03_M_134.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s006_a03_M_134.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 00:27:00,2018-09-15 01:04:29,EMSL-RZR,Gb0315873
nmdc:bsm-11-66c77129,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s007_a03_M_135.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s007_a03_M_135.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 01:10:00,2018-09-15 01:47:29,EMSL-RZR,Gb0315962
nmdc:bsm-11-gcb2md35,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s008_a03_M_136.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s008_a03_M_136.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 01:52:00,2018-09-15 02:29:29,EMSL-RZR,Gb0315874
nmdc:bsm-11-vma72763,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s009_a03_M_137.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s009_a03_M_137.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 02:35:00,2018-09-15 03:12:29,EMSL-RZR,Gb0315963
nmdc:bsm-11-8pwwr630,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s010_a03_M_138.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s010_a03_M_138.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 03:17:00,2018-09-15 03:54:29,EMSL-RZR,Gb0315964
nmdc:bsm-11-pzyg0w71,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s011_a03_M_139.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s011_a03_M_139.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 04:00:00,2018-09-15 04:37:29,EMSL-RZR,Gb0315965
nmdc:bsm-11-jd2t0d97,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s012_a03_M_140.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s012_a03_M_140.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 04:42:00,2018-09-15 05:19:29,EMSL-RZR,Gb0315966
nmdc:bsm-11-cap69m58,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s013_a03_M_141.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s013_a03_M_141.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 05:25:00,2018-09-15 06:02:29,EMSL-RZR,Gb0315967
nmdc:bsm-11-ajqc6593,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s014_a03_M_142.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s014_a03_M_142.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 06:07:00,2018-09-15 06:44:29,EMSL-RZR,Gb0315968
nmdc:bsm-11-5jw9p947,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s015_a03_M_143.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s015_a03_M_143.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 06:50:00,2018-09-15 07:27:29,EMSL-RZR,Gb0315875
nmdc:bsm-11-nemncq18,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s016_a03_M_144.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s016_a03_M_144.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 07:33:00,2018-09-15 08:10:29,EMSL-RZR,Gb0315969
nmdc:bsm-11-a0yff818,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s017_a03_M_145.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s017_a03_M_145.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 08:15:00,2018-09-15 08:52:29,EMSL-RZR,Gb0315876
nmdc:bsm-11-rhtezv89,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s018_a03_M_146.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s018_a03_M_146.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 08:58:00,2018-09-15 09:35:29,EMSL-RZR,Gb0315952
nmdc:bsm-11-1yc28a60,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s019_a03_M_147.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s019_a03_M_147.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 09:40:00,2018-09-15 10:17:29,EMSL-RZR,Gb0315877
nmdc:bsm-11-ne6r3m37,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_51_s020_a03_M_148.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_51_s020_a03_M_148.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 10:23:00,2018-09-15 11:00:29,EMSL-RZR,Gb0315970
nmdc:bsm-11-s3g99n31,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_52_s001_a03_M_149.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_52_s001_a03_M_149.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 11:05:00,2018-09-15 11:42:29,EMSL-RZR,Gb0315878
nmdc:bsm-11-4qp1b648,nmdc:sty-11-547rwq94,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/EMP_Feces_song_52_s002_a03_M_150.cdf,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/processed_20250212EMP_Feces_song_52_s002_a03_M_150.csv,/Users/heal742/Library/CloudStorage/OneDrive-PNNL/Documents/_DMS_data/_NMDC/_emp500_metabolomics/raw/GCMS_FAMEs_01_GCMS02_20180914.cdf,EMSL metabolomics GC/MS mass spectrometry method,EMSL GC method for metabolites,Agilent GC-MS (2009),EMSL,2018-09-15 11:48:00,2018-09-15 12:25:29,EMSL-RZR,Gb0315971
